uniq_id,reference,brand,model,price,bike_year,bike_type,engine_size,mileage,source,scraped_date,url,age,code_annonce
motomag-8452941,8452941,peugeot,v-clic 50,150,2011,Scooter,49,40063,motomag,2021-08-13 07:51:27.596733,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8452941,10,Scooter-45290PEUGEOT-V-CLIC50150€2011-40063km09/08/2021
motomag-8452942,8452942,tgb,50 city,150,2010,Scooter,49,8628,motomag,2021-08-13 07:51:29.407571,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8452942,11,Scooter-45290TGB-50CITY150€2010-8628km09/08/2021
motomag-8452943,8452943,piaggio,zip 50,600,2018,Scooter,50,982,motomag,2021-08-13 07:51:31.430789,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8452943,3,Scooter-45290PIAGGIO-ZIP50600€2018-982km09/08/2021
motomag-8452944,8452944,lazio,reno 50,200,2020,Scooter,50,3286,motomag,2021-08-13 07:51:33.709987,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8452944,1,Scooter-45290LAZIO-RENO50200€2020-3286km09/08/2021
motomag-8452945,8452945,peugeot,vivacity 125,250,2014,Scooter,125,16674,motomag,2021-08-13 07:51:35.747707,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8452945,7,Scooter-45290PEUGEOT-VIVACITY125250€2014-16674km09/08/2021
motomag-8452946,8452946,piaggio,zip 50,300,2014,Scooter,50,12361,motomag,2021-08-13 07:51:37.774057,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8452946,7,Scooter-45290PIAGGIO-ZIP50300€2014-12361km09/08/2021
motomag-8452947,8452947,peugeot,kisbee,350,2017,Scooter,50,6766,motomag,2021-08-13 07:51:39.686574,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8452947,4,Scooter-45290PEUGEOT-KISBEE350€2017-6766km09/08/2021
motomag-8452948,8452948,yamaha,aerox 50,400,2006,Scooter,50,30000,motomag,2021-08-13 07:51:41.677539,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8452948,15,Scooter-45290YAMAHA-AEROX50400€2006-30000km09/08/2021
motomag-8452949,8452949,peugeot,kisbee,300,2012,Scooter,50,9467,motomag,2021-08-13 07:51:44.092324,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8452949,9,Scooter-45290PEUGEOT-KISBEE300€2012-9467km09/08/2021
motomag-8452950,8452950,kymco,agility 50,150,2014,Scooter,50,10853,motomag,2021-08-13 07:51:46.210547,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8452950,7,Scooter-45290KYMCO-AGILITY50150€2014-10853km09/08/2021
motomag-8452951,8452951,znen,oldies gt 50,130,2017,Scooter,49,13144,motomag,2021-08-13 07:51:48.147519,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8452951,4,Scooter-45290ZNEN-OLDIESGT50130€2017-13144km09/08/2021
motomag-8452952,8452952,tnt motor,50 reno,130,2019,Scooter,50,6689,motomag,2021-08-13 07:51:50.267259,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8452952,2,Scooter-45290TNTMOTOR-50RENO130€2019-6689km09/08/2021
motomag-8452953,8452953,bmw,k 1200 lt,6000,2005,Routière,1171,65416,motomag,2021-08-13 07:51:52.365582,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8452953,16,Routière-45290BMW-K1200LT6000€2005-65416km09/08/2021
motomag-8451676,8451676,suzuki,gsr,5890,2014,Roadster,750,27830,motomag,2021-08-13 07:51:54.482568,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8451676,7,Roadster-06250SUZUKI-GSR5890€2014-27830km09/08/2021
motomag-8455289,8455289,ducati,f1,16990,1987,Sportive,750,37374,motomag,2021-08-13 07:51:56.458440,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8455289,34,Sportive-13127DUCATI-F116990€1987-37374km09/08/2021
motomag-8455290,8455290,yamaha,tdr 250,5690,1988,Collection,250,19087,motomag,2021-08-13 07:51:58.524434,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8455290,33,Collection-13127YAMAHA-TDR2505690€1988-19087km09/08/2021
motomag-8454144,8454144,honda,cb 650 r,6990,2020,Roadster,650,5853,motomag,2021-08-13 07:52:00.793469,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8454144,1,Roadster-75010HONDA-CB650R6990€2020-5853km07/08/2021
motomag-8453378,8453378,yamaha,tracer 9,8290,2017,Routière,900,14000,motomag,2021-08-13 07:52:02.848834,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8453378,4,Routière-83100YAMAHA-TRACER98290€2017-14000km07/08/2021
motomag-8453379,8453379,bmw,c 600 sport,5490,2013,Scooter,600,24150,motomag,2021-08-13 07:52:04.853896,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8453379,8,Scooter-83100BMW-C600SPORT5490€2013-24150km07/08/2021
motomag-8453380,8453380,kymco,downtown 350 abs,3999,2019,Scooter,350,3700,motomag,2021-08-13 07:52:06.864870,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8453380,2,Scooter-83100KYMCO-DOWNTOWN3503999€2019-3700km07/08/2021
motomag-8453636,8453636,bmw,f 800 gt,5999,2016,Trail,800,52116,motomag,2021-08-13 07:52:08.881367,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8453636,5,Trail-56300BMW-F800GT5999€2016-52116km07/08/2021
motomag-8453381,8453381,yamaha,xj6-n,4190,2012,Roadster,600,16500,motomag,2021-08-13 07:52:10.902140,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8453381,9,Roadster-83100YAMAHA-XJ6-N4190€2012-16500km07/08/2021
motomag-8455430,8455430,kawasaki,z 800,6990,2016,Roadster,800,36000,motomag,2021-08-13 07:52:12.946855,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8455430,5,Roadster-76700KAWASAKI-Z8006990€2016-36000km07/08/2021
motomag-8453382,8453382,yamaha,yzf-r6,11290,2017,Sportive,600,40000,motomag,2021-08-13 07:52:15.048226,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8453382,4,Sportive-83100YAMAHA-YZF-R611290€2017-40000km07/08/2021
motomag-8455431,8455431,kawasaki,z 650 (47.5cv),7290,2020,Roadster,650,1760,motomag,2021-08-13 07:52:17.110408,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8455431,1,Roadster-76700KAWASAKI-Z650(47.5CV)7290€2020-1760km07/08/2021
motomag-8453383,8453383,yamaha,mt-03 300,4590,2021,Roadster,320,1900,motomag,2021-08-13 07:52:19.585018,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8453383,0,Roadster-83100YAMAHA-MT-033004590€2021-1900km07/08/2021
motomag-8455657,8455657,triumph,bonneville t214,7590,2015,Roadster,900,18200,motomag,2021-08-13 07:52:21.661412,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8455657,6,Roadster-78430TRIUMPH-BonnevilleT2147590€2015-18200km10/07/2021
motomag-8452046,8452046,yamaha,tmax 530 iron max,8590,2016,Scooter,530,16500,motomag,2021-08-13 07:52:23.861397,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8452046,5,Scooter-30100YAMAHA-TMAX530IRON8590€2016-16500km07/07/2021
motomag-8452624,8452624,bmw,c evolution el,11699,2017,Scooter,600,4560,motomag,2021-08-13 07:52:25.863200,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8452624,4,Scooter-75013BMW-CEVOLUTION11699€2017-4560km06/07/2021
motomag-8455489,8455489,bmw,f 800 gs,9500,2018,Trail,800,13500,motomag,2021-08-13 07:52:28.059161,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8455489,3,Trail-94270BMW-F800GS9500€2018-13500km09/06/2021
motomag-8452601,8452601,honda,nss forza 125,4790,2021,Scooter,125,519,motomag,2021-08-13 07:52:30.170225,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8452601,0,Scooter-75011HONDA-NSSFORZA1254790€2021-519km12/08/2021
motomag-8452090,8452090,ktm,1290 super adventure s,15890,2020,Routière,1290,1678,motomag,2021-08-13 07:52:32.106603,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8452090,1,Routière-66000KTM-1290SUPERADVE15890€2020-1678km12/08/2021
motomag-8452602,8452602,honda,nss forza 125,3099,2017,Scooter,125,30789,motomag,2021-08-13 07:52:33.842584,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8452602,4,Scooter-75011HONDA-NSSFORZA1253099€2017-30789km12/08/2021
motomag-8453374,8453374,piaggio,mp3 500 lt,5850,2015,Scooter,500,23000,motomag,2021-08-13 07:52:35.954073,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8453374,6,Scooter-38400PIAGGIO-MP3500LT5850€2015-23000km12/08/2021
motomag-8453375,8453375,vespa,gts 300,5450,2019,Scooter,300,4900,motomag,2021-08-13 07:52:37.959226,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8453375,2,Scooter-38400VESPA-GTS3005450€2019-4900km12/08/2021
motomag-8454145,8454145,bmw,k 1600 gtl,13990,2016,Routière,1600,41795,motomag,2021-08-13 07:52:40.064681,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8454145,5,Routière-75010BMW-K1600GTL13990€2016-41795km11/08/2021
motomag-8452102,8452102,yamaha,wr250f,7499,2019,Enduro,250,637,motomag,2021-08-13 07:52:42.198282,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8452102,2,Enduro-15000YAMAHA-WR250F7499€2019-637km11/08/2021
motomag-8452103,8452103,ktm,exc (enduro),7399,2020,Enduro,250,87,motomag,2021-08-13 07:52:44.413084,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8452103,1,Enduro-15000KTM-EXC(ENDURO)7399€2020-87km11/08/2021
motomag-8455432,8455432,yamaha,yxz 1000r,27990,2021,Quad loisirs,1000,1500,motomag,2021-08-13 07:52:46.482228,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8455432,0,Quadloisirs-76700YAMAHA-YXZ1000R27990€2021-1500km11/08/2021
motomag-8452104,8452104,kawasaki,w 800,7999,2016,Routière,800,9558,motomag,2021-08-13 07:52:48.492506,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8452104,5,Routière-15000KAWASAKI-W8007999€2016-9558km11/08/2021
motomag-8452105,8452105,husqvarna,te,8299,2020,Enduro,250,58,motomag,2021-08-13 07:52:50.388474,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8452105,1,Enduro-15000HUSQVARNA-TE8299€2020-58km11/08/2021
motomag-8452106,8452106,husqvarna,svartpilen 701,8799,2020,Roadster,701,365,motomag,2021-08-13 07:52:52.487855,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8452106,1,Roadster-15000HUSQVARNA-SVARTPILEN7018799€2020-365km11/08/2021
motomag-8452115,8452115,ktm,1290 super duke r,16900,2021,Roadster,1290,1800,motomag,2021-08-13 07:52:54.569811,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8452115,0,Roadster-01000KTM-1290SUPERDUKE16900€2021-1800km11/08/2021
motomag-8452116,8452116,ktm,890 adventure,11900,2021,Trail,890,2300,motomag,2021-08-13 07:52:56.598810,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8452116,0,Trail-01000KTM-890ADVENTURE11900€2021-2300km11/08/2021
motomag-8452117,8452117,ktm,1290 super adventure s,16500,2021,Routière,1290,2600,motomag,2021-08-13 07:52:58.543517,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8452117,0,Routière-01000KTM-1290SUPERADVE16500€2021-2600km11/08/2021
motomag-8452118,8452118,yamaha,mt-07 (47.5cv),6800,2021,Roadster,695,500,motomag,2021-08-13 07:53:00.495145,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8452118,0,Roadster-01000YAMAHA-MT-07(47.5CV)6800€2021-500km11/08/2021
motomag-8452119,8452119,yamaha,mt-07,6800,2021,Roadster,689,500,motomag,2021-08-13 07:53:02.607218,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8452119,0,Roadster-01000YAMAHA-MT-076800€2021-500km11/08/2021
motomag-8452120,8452120,yamaha,tmax 560,14000,2021,Scooter,560,500,motomag,2021-08-13 07:53:04.582889,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8452120,0,Scooter-01000YAMAHA-TMAX56014000€2021-500km11/08/2021
motomag-8454430,8454430,triumph,speed triple 1200 rs,17490,2021,Roadster,1160,298,motomag,2021-08-13 07:53:06.476324,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8454430,0,Roadster-92320TRIUMPH-SPEEDTRIPLE17490€2021-298km11/08/2021
